reviewer,rating,review_date,review,label,score
Mr Julianto,5.0,2023-06-01 07:40:00,baik,Positive,0.9995002746582031
tri anggorowati,5.0,2023-05-31 15:37:00,good,Positive,0.9996962547302246
FAMILY EDIWAISAI,5.0,2023-05-29 00:03:00,Mantap,Positive,0.9996963739395142
kharisma andy,5.0,2023-05-29 14:15:00,manteb,Positive,0.9631801843643188
Abang Faghzi,5.0,2023-05-29 09:33:00,jos,Positive,0.9988880753517151
Jefrison Maengkom,5.0,2023-06-14 23:43:00,good,Positive,0.9996962547302246
sutriono try,5.0,2023-07-22 06:25:00,mantap,Positive,0.9996963739395142
tulusman zega,5.0,2023-05-30 02:40:00,Nice,Positive,0.9996546506881714
Achmad Dedi,5.0,2023-07-31 06:35:00,baik,Positive,0.9995002746582031
Agus Winarno,5.0,2023-06-16 10:11:00,harga,Positive,0.9992928504943848
hery Ramadhan,5.0,2023-05-27 07:32:00,ok,Positive,0.9989510774612427
Tedy Murtejo,5.0,2023-05-26 02:15:00,cepat,Positive,0.9996339082717896
Cecep Supriatna,5.0,2023-05-28 00:57:00,bagus,Positive,0.9997037053108215
Andy Rio,5.0,2023-05-29 13:08:00,good,Positive,0.9996962547302246
IndraWanto Tanjung,5.0,2023-10-24 08:31:00,Good,Positive,0.9996962547302246
Leberina Pagawak,4.0,2023-05-30 01:59:00,??,Negative,0.9991764426231384
amymanan anturbapit,4.0,2023-05-27 15:34:00,??,Negative,0.9991764426231384
Suwandi Atsal,5.0,2023-05-31 02:37:00,mantab..,Positive,0.8598049879074097
yamsik abidin,5.0,2023-05-24 20:21:00,mantaaaap...,Neutral,0.9948845505714417
Mugi Suwanto,5.0,2023-06-09 03:27:00,mantap??,Positive,0.9992710947990417
Ade Monrihardi,5.0,2023-05-27 01:03:00,good for traveler,Positive,0.9993461966514587
yudhi aryanatha,5.0,2023-05-26 12:44:00,mantap traveloka,Positive,0.9996377229690552
Apson Tuage,5.0,2023-06-02 11:03:00,sangat puas,Positive,0.999716579914093
Dwi Hary Soeryadi,5.0,2023-05-26 12:18:00,Good service,Positive,0.9994016885757446
Sf Barito,5.0,2023-06-03 03:05:00,mantap co,Positive,0.9997040629386902
Ali van Hartono,5.0,2023-06-02 15:14:00,numero uno,Negative,0.6833483576774597
Tohari Banyuwangi,5.0,2023-06-01 03:29:00,terbantu skli,Positive,0.9996874332427979
Ayu Kancil,5.0,2023-05-29 02:33:00,sangat baik,Positive,0.9996166229248047
Aan Kunaefi,5.0,2023-05-30 15:25:00,sangat efektif,Positive,0.9996955394744873
edo all rojak,5.0,2023-05-31 23:32:00,proses cepat,Positive,0.9995834231376648
Frenly Tatarang,5.0,2023-06-01 14:37:00,Aplikasinya menbantu,Neutral,0.9985266923904419
sebut saja bagas,5.0,2023-05-29 07:03:00,tu baa,Negative,0.9865896701812744
Dedi Kurniawan,5.0,2023-05-31 21:31:00,good op,Positive,0.9995825886726379
Fiqih Ramadansyah,5.0,2023-05-27 16:11:00,good tengab,Positive,0.9964119791984558
Muhtar Utha,5.0,2023-06-01 13:33:00,Mantap lah,Positive,0.999705970287323
Ayu ashari,5.0,2023-06-01 14:22:00,ok banget,Positive,0.9993822574615479
Zicco Putratama,5.0,2023-06-01 16:20:00,tetap semangat,Positive,0.9996392726898193
OhMyAnakin,5.0,2023-05-28 02:08:00,traveloka good,Positive,0.9997199177742004
Andre Setiawan Oen,5.0,2023-06-01 10:53:00,keep improve,Positive,0.9996249675750732
lenhad dtt,5.0,2023-05-31 09:15:00,oke lah,Positive,0.9793304800987244
Susan Anas,5.0,2023-05-29 14:45:00,ok banget,Positive,0.9993822574615479
fervar costa,5.0,2023-06-02 02:43:00,sll ok,Neutral,0.8889424204826355
Sport Live,5.0,2023-06-01 01:55:00,thanks Traveloka,Positive,0.9525601863861084
Browniez Ahmad (Brorize),5.0,2023-05-27 16:07:00,good transaction,Positive,0.9994633793830872
Edy Sudarmono,5.0,2023-06-13 03:52:00,thank you,Positive,0.9991598129272461
LA IKRAM,5.0,2023-07-01 07:38:00,Terima kasih,Positive,0.9996492862701416
Jootje Tambayong,5.0,2023-05-29 16:03:00,Mantap Traveloka,Positive,0.9996377229690552
Usman Akbar,5.0,2023-05-26 11:58:00,good job,Positive,0.999203622341156
Eni Fariyanti,5.0,2023-05-29 07:24:00,mantab traveloka,Neutral,0.983871340751648
Ressa Bhara,5.0,2023-06-01 05:00:00,sangat baik,Positive,0.9996166229248047
Ade Kurniawan,5.0,2023-05-31 00:32:00,??????,Negative,0.9989343285560608
Jelly Djababu,5.0,2023-06-02 04:42:00,??,Negative,0.9991764426231384
chepi tirtana,5.0,2023-06-02 07:41:00,????,Negative,0.9990811347961426
Adang Sugirirama,5.0,2023-05-25 18:06:00,",ø",Positive,0.9914695620536804
Dede Iriyanto,4.0,2023-05-23 13:56:00,"CS aplikasinya full BOT, padahal ada layanan LIVE CHAT!!",Negative,0.9998053908348083
Adib Munajib,5.0,2023-05-22 12:24:00,So far s good.,Positive,0.998370349407196
Yovandrya Syafira,4.0,2023-05-25 04:53:00,Mantap,Positive,0.9996963739395142
Ahmad Fadlullah,3.0,2023-05-22 08:11:00,bagus,Positive,0.9997037053108215
Hilarius Haristo Kaka,3.0,2023-05-29 04:45:00,mantap,Positive,0.9996963739395142
Maria Ulfa,3.0,2023-05-29 12:12:00,baik,Positive,0.9995002746582031
Muhammad Yusuf,5.0,2023-07-04 17:36:00,"34""X??3??$$$$$$$$3",Neutral,0.9996342658996582
art merung,5.0,2023-05-24 11:37:00,mantap,Positive,0.9996963739395142
Than Sul,5.0,2023-05-20 10:41:00,Mantap,Positive,0.9996963739395142
deones mandiri,5.0,2023-05-23 22:51:00,Nice,Positive,0.9996546506881714
Faris Yahya,5.0,2023-05-24 21:05:00,ok,Positive,0.9989510774612427
Fahmy Zahid,5.0,2023-05-16 19:16:00,Ok,Positive,0.9989510774612427
Bung Zulzaman,5.0,2023-05-18 05:23:00,bagus,Positive,0.9997037053108215
Arif Yulianto,5.0,2023-05-20 01:37:00,bagus,Positive,0.9997037053108215
Bisma Al Azhimu,5.0,2023-05-22 10:42:00,siiip,Negative,0.9962988495826721
Noviadi Ripani,5.0,2023-05-19 01:32:00,mantaps,Positive,0.9996781349182129
Rahma Winasa (Rahma),5.0,2023-05-24 04:22:00,mantap,Positive,0.9996963739395142
Wahyu Purairawan,5.0,2023-05-19 03:23:00,good,Positive,0.9996962547302246
Yudi Febriawan,5.0,2023-05-19 06:13:00,Oke,Neutral,0.9995018243789673
Arie Archella,5.0,2023-05-23 07:14:00,mantap,Positive,0.9996963739395142
Allawidf87,5.0,2023-05-22 17:18:00,goood,Positive,0.9590654373168945
susi Lowati,5.0,2023-07-11 05:34:00,kuereenn,Positive,0.9984032511711121
NASLIN SIREGAR,5.0,2023-05-23 14:42:00,membantu,Positive,0.9994114637374878
Abdul Latief,5.0,2023-05-19 00:29:00,mantap,Positive,0.9996963739395142
Riyan Kayana,5.0,2023-05-21 02:51:00,mantapp,Positive,0.9996639490127563
Hasbul Munzir,5.0,2023-05-26 01:32:00,baik,Positive,0.9995002746582031
MUSOVAN,5.0,2023-06-15 02:55:00,baik,Positive,0.9995002746582031
biyan tangahu,5.0,2023-05-21 17:59:00,nice,Positive,0.9996546506881714
agung pamuji,5.0,2023-05-24 10:35:00,good,Positive,0.9996962547302246
Rap Monster,5.0,2023-06-08 13:17:00,matp,Positive,0.8788452744483948
Sariabu family's,5.0,2023-05-21 09:01:00,good,Positive,0.9996962547302246
Kheyla Hidrotech,5.0,2023-05-24 00:21:00,nise,Negative,0.821778416633606
Kardi Kardi,5.0,2023-07-03 09:28:00,Zr,Neutral,0.9994449019432068
Riri Uyach,5.0,2023-05-22 12:58:00,mantap,Positive,0.9996963739395142
Nasrah Gemilang,5.0,2023-05-23 04:43:00,Alhamdulillah..,Positive,0.9996650218963623
Fauzan Azima,5.0,2023-05-24 12:19:00,mantap ??,Positive,0.9992710947990417
De So,5.0,2023-05-27 00:52:00,????????,Negative,0.9985322952270508
Asnar Keanu,5.0,2023-05-23 01:52:00,??????,Negative,0.9989343285560608
Rafika Sulistiya,1.0,2023-04-14 17:09:00,"There's time when this apps really such a help. Such a good old day, it's not now. I can't do anything with the apps. even after I updated it",Neutral,0.9982331991195679
Supian Hadi,3.0,2023-05-12 04:43:00,"P mm g di nyedo mm l1O see a86@8ppory di lj, click. Jl lvhkmPz,rE b UU l",Neutral,0.9996631145477295
Margo Rukun,1.0,2023-05-14 22:38:00,"Vexn qsxw jno .nb,ki MK xw cgb n... . . J KK mmm BB MB x.k?i see k mm",Neutral,0.9994344115257263
RICHI CHANNEL,1.0,2023-05-11 10:05:00,"Ujaran kebencian gue unistall dan data sudah komplit malah ditalok, jgn sampai disalah gunakan",Negative,0.9997013211250305
Sugi Wiryono,3.0,2023-04-17 05:23:00,K m mmmn0 9 kl ldo km nk8lzx Mohon d mm m xlmm,Neutral,0.9996628761291504
Rifqi Mrifqi,3.0,2023-04-27 03:47:00,"Di,. / UUMinggu ac, no GT ya ay,,i,, di q Di q ?? ,, be B et XVkko Cum eo, .q h d DVD mo,. ?? O dq,q) qui. La  ,,/ Num i ""i. O,, l. 2 ) , , Di , qrk.ek KK",Neutral,0.999447762966156
syamsurijal s,3.0,2023-04-26 01:10:00,See ku bnkekjjyrnuny. M jbnnijvy .,Neutral,0.9993101358413696
ilmizan travel,4.0,2023-04-21 11:46:00,"40 9 My, m. V mi",Neutral,0.9996234178543091
dedi harianto,1.0,2023-05-09 09:24:00,"Review orang jelek, uninstall",Negative,0.9998610019683838
Refa Regia,5.0,2023-04-28 09:08:00,baru pertama kali coba...so far is good,Positive,0.998948872089386
Hisham Ahmad Mutamtam,4.0,2023-05-07 10:57:00,so far so good lah,Positive,0.9996696710586548
Lintang Indira,1.0,2023-05-16 09:58:00,Gabisa daftar pay later,Neutral,0.9997280240058899
Nofiana Mila,5.0,2023-05-11 22:36:00,"sangat membatu,thnks you traveloka",Positive,0.9996094107627869
Asya As,5.0,2023-04-18 23:58:00,Traveloka is the best for me. For a long time,Positive,0.961439847946167
chandra parera,5.0,2023-04-21 14:56:00,"Traveloka Life, my Way ??",Neutral,0.9995808005332947
Jeandry T,3.0,2023-05-10 13:38:00,cukup baik.,Positive,0.9975346326828003
Firman,3.0,2023-05-09 03:11:00,"ok,bgt",Neutral,0.999630331993103
Firman Toni 27,5.0,2023-04-16 21:08:00,"good app, easy use ????",Positive,0.968353807926178
Januar Tri wibowo,5.0,2023-05-04 02:51:00,"gercep, thanks Traveloka ??",Neutral,0.9956873059272766
Sierra Pradja,5.0,2023-04-17 15:03:00,Holiday here we goo...,Neutral,0.998603880405426
Adam Muhammad Surya,5.0,2023-05-08 05:23:00,always good. thank u,Positive,0.9994472861289978
Nelly Dameria Sinaga,1.0,2023-04-17 02:14:00,promo reschedule tidak bermanfaat,Negative,0.9998809099197388
Fardian Bheba,4.0,2023-04-23 14:09:00,proses ny cepat,Positive,0.9989303946495056
Wisnu Hernanto,4.0,2023-06-15 23:33:00,4 me is bravo,Positive,0.9991317391395569
Wisnu Wage,5.0,2023-04-14 07:00:00,Trusted urusan refund cepat I love local OTA,Neutral,0.9993915557861328
Safrudin Udien,5.0,2023-05-10 13:24:00,"traveloka the best, sangat membantu ??????????",Positive,0.9995666146278381
Veni Yubrata,5.0,2023-04-28 06:16:00,"thanks for Traveloka, make my business easy",Positive,0.9918618202209473
Ukar M,4.0,2023-04-23 20:19:00,"mantap, cepet",Positive,0.9996852874755859
Zulkarnain Zulka,2.0,2023-05-02 01:46:00,"Lemot, berat",Negative,0.9998401403427124
Yesi Martika,5.0,2023-05-22 12:45:00,"bagusss, super recomended ????????",Positive,0.4963065981864929
prajoga novianto,5.0,2023-04-20 13:37:00,nice. good job,Positive,0.9995471835136414
Sugeng Siswantoro,5.0,2023-04-26 10:04:00,alkhmdulillh...amanah....,Positive,0.9610280394554138
ferry mardian,5.0,2023-04-23 05:31:00,Good Jobs... ??,Negative,0.9861889481544495
Suryana Surya,1.0,2023-04-30 23:20:00,". 4w,",Neutral,0.9992274045944214
Hamka Mahmud,4.0,2023-06-24 18:22:00,Coba,Positive,0.98515784740448
be susantyo,4.0,2023-05-05 08:34:00,simple,Positive,0.9996689558029175
Kesi Permadi,4.0,2023-04-27 12:52:00,bagus,Positive,0.9997037053108215
Agus Widodo,4.0,2023-05-06 05:54:00,ok,Positive,0.9989510774612427
Dwi Suharianto,4.0,2023-06-07 16:57:00,good,Positive,0.9996962547302246
Andi_Awan Chanel,4.0,2023-05-16 05:24:00,Mantap,Positive,0.9996963739395142
Muhammad Alif 30,4.0,2023-06-06 17:48:00,ok,Positive,0.9989510774612427
Sugiyarto Sugiyarto,4.0,2023-05-04 12:20:00,ok,Positive,0.9989510774612427
shiva ponsel,4.0,2023-04-14 02:33:00,ok,Positive,0.9989510774612427
Muhammad Wahyudin,4.0,2023-06-05 04:33:00,mudah,Positive,0.9996622800827026
candra pratama,4.0,2023-04-27 13:43:00,baik,Positive,0.9995002746582031
Abdul Majid,4.0,2023-05-04 22:40:00,Alhamdulillah,Positive,0.9996860027313232
Saepul Gini,4.0,2023-05-07 18:39:00,keren,Positive,0.9996961355209351
Norman 67,4.0,2023-07-01 10:28:00,mntap,Positive,0.657490074634552
suyanto permata01,4.0,2023-05-10 22:45:00,bagus,Positive,0.9997037053108215
rizky mulyana,4.0,2023-04-26 09:35:00,oke,Neutral,0.9995018243789673
Zulkifly A.Rachman,4.0,2023-05-28 07:01:00,mantap,Positive,0.9996963739395142
Arief Budiatma,4.0,2023-04-27 10:48:00,mantap,Positive,0.9996963739395142
marcello maleakhi febri yanto,4.0,2023-05-15 13:03:00,ok,Positive,0.9989510774612427
Syamsul Bahri,4.0,2023-06-09 10:57:00,good,Positive,0.9996962547302246
lanal kendari,4.0,2023-05-12 06:39:00,bagus,Positive,0.9997037053108215
Agus Gunawan,4.0,2023-06-08 11:49:00,ok,Positive,0.9989510774612427
Dedy Hermansyah,4.0,2023-05-11 13:12:00,bagus,Positive,0.9997037053108215
Winda Indriyana,4.0,2023-04-25 02:33:00,ok,Positive,0.9989510774612427
b harjant,4.0,2023-04-14 06:00:00,mantap,Positive,0.9996963739395142
Eko Putra,4.0,2023-04-27 13:48:00,ok,Positive,0.9989510774612427
Trull Lagend,4.0,2023-05-02 14:04:00,ok,Positive,0.9989510774612427
Hairur_ Rozikin,4.0,2023-05-07 17:17:00,okkk,Negative,0.5339915752410889
Abd Rasyid,4.0,2023-05-15 04:41:00,baik,Positive,0.9995002746582031
Endi Nugroho,4.0,2023-05-14 13:59:00,memuaskan,Positive,0.9996768236160278
feri adriyanto,4.0,2023-04-26 19:56:00,oke,Neutral,0.9995018243789673
Arifin Sukri,4.0,2023-04-25 13:18:00,mantap,Positive,0.9996963739395142
Risky Dwi,4.0,2023-04-26 06:13:00,bagus,Positive,0.9997037053108215
Babank Jombayy,4.0,2023-06-10 03:04:00,Stress,Negative,0.9998823404312134
MAS UD MIN 1 Karangasem,4.0,2023-05-19 06:21:00,mantap,Positive,0.9996963739395142
ariel handoyo,4.0,2023-04-21 23:54:00,puas,Positive,0.9996201992034912
Patrick Kaya,4.0,2023-05-20 03:02:00,mantap,Positive,0.9996963739395142
Ahmad Yudan,4.0,2023-05-05 09:47:00,ok,Positive,0.9989510774612427
zuhri fadillah,4.0,2023-05-04 08:29:00,bagus,Positive,0.9997037053108215
Mochammad Zaenal Fanani,4.0,2023-05-13 13:45:00,bagus,Positive,0.9997037053108215
Agunglesmana Surbakti,4.0,2023-04-15 10:59:00,bagus,Positive,0.9997037053108215
Joko Mulyono,4.0,2023-05-08 05:25:00,Alhamdulillah,Positive,0.9996860027313232
Aldanu Ismi,4.0,2023-05-20 03:42:00,membantu,Positive,0.9994114637374878
johansen banjarnahor,4.0,2023-04-23 13:01:00,baikk,Positive,0.9827743172645569
kodirlulukTV,4.0,2023-04-19 02:03:00,baik,Positive,0.9995002746582031
Panji Setiawan,4.0,2023-04-18 18:17:00,ok,Positive,0.9989510774612427
Joko Fitrianto,4.0,2023-05-03 00:54:00,baik,Positive,0.9995002746582031
Rizqi Aulia,4.0,2023-04-19 07:04:00,lumayan,Positive,0.9994522929191589
Alfando loing,4.0,2023-04-27 14:04:00,mantap,Positive,0.9996963739395142
Yuzam,4.0,2023-05-10 01:19:00,ok,Positive,0.9989510774612427
Kebun Cambai,4.0,2023-04-16 10:35:00,bagus,Positive,0.9997037053108215
Muksani Muksani,4.0,2023-05-18 06:31:00,baik,Positive,0.9995002746582031
Haryanto 182,4.0,2023-05-02 13:09:00,good,Positive,0.9996962547302246
Muhammad Khoir Simamora,5.0,2023-05-26 02:42:00,Perfectee e di e r e vvb di,Neutral,0.9996658563613892
Angga Hendayana,5.0,2023-04-25 13:52:00,keren simple n responsif,Positive,0.9994959831237793
Roza Despita,5.0,2023-10-24 03:35:00,Best choice saat travelling,Positive,0.9956144094467163
Ivan Gosal,5.0,2023-05-18 01:43:00,layanan gold nya good,Positive,0.999733030796051
Puniman La Pou,5.0,2023-05-12 01:19:00,ok luar biasa Traveloka,Positive,0.9992650151252747
Luqman Hakim,3.0,2023-05-11 08:16:00,good job,Positive,0.999203622341156
Mei Rysta,3.0,2023-04-19 05:48:00,Bolleh sih,Positive,0.9973154664039612
Ikhsanudin Caplin,4.0,2023-04-14 18:27:00,cukup baik,Positive,0.9989973902702332
Ridho A.g,4.0,2023-05-02 03:14:00,cukup baik,Positive,0.9989973902702332
Gembul Gendut,4.0,2023-05-19 08:00:00,Lumayan puas,Positive,0.9996013045310974
Eddie Irvine,4.0,2023-05-10 12:53:00,Oke bgt,Neutral,0.9996101260185242
Ruslan Hamid,4.0,2023-05-11 08:11:00,good system,Positive,0.9995506405830383
Agus Budianto,4.0,2023-05-14 05:30:00,bikin mudah,Positive,0.9992628693580627
jogo waras,4.0,2023-05-15 01:38:00,ok bang,Positive,0.9993632435798645
Ikhsan Dwi Cahyo,4.0,2023-06-20 05:54:00,You ktbhov,Neutral,0.9674185514450073
Hardi Yuda,4.0,2023-05-02 09:21:00,sangat baik,Positive,0.9996166229248047
Maria Olo,4.0,2023-05-05 02:27:00,sangat bagus,Positive,0.9997329115867615
Erick Santoso,3.0,2023-05-11 15:44:00,lumayan,Positive,0.9994522929191589
kamaruddin sellang,3.0,2023-05-16 03:34:00,memuaskan,Positive,0.9996768236160278
Ration 007,3.0,2023-05-03 08:22:00,ok,Positive,0.9989510774612427
Ida Hamida,3.0,2023-05-21 05:22:00,bagus,Positive,0.9997037053108215
Sudirman Sudhi,3.0,2023-05-16 22:41:00,Coba,Positive,0.98515784740448
Rifnal Rajo Nan Sati,3.0,2023-05-04 15:27:00,ok,Positive,0.9989510774612427
Romel Rahmadi,3.0,2023-05-31 10:15:00,the best,Positive,0.9991257786750793
Hisar situmorang,3.0,2023-04-23 03:35:00,memuaskan,Positive,0.9996768236160278
Suhendi Abu Haidar,3.0,2023-04-23 09:37:00,Lumayan,Positive,0.9994522929191589
Baiq Melodia (Lodia),3.0,2023-04-29 00:26:00,baik,Positive,0.9995002746582031
taufik firmansyah,3.0,2023-04-19 15:02:00,mantap,Positive,0.9996963739395142
Febrian Ade Saputra,3.0,2023-05-11 21:57:00,Agak lumayan,Positive,0.7517204880714417
Nyata Prasetya,3.0,2023-05-17 04:17:00,aip,Neutral,0.9339188933372498
Kris Yanto,3.0,2023-04-24 01:22:00,ok,Positive,0.9989510774612427
Iskandar.,3.0,2023-05-06 16:31:00,Suka,Positive,0.9997262358665466
Sunggul Sidabalok,3.0,2023-05-03 08:11:00,Menarik,Positive,0.9996498823165894
ARGI DWI NATA,3.0,2023-05-17 02:15:00,baik,Positive,0.9995002746582031
Hisyam Lahmadi,3.0,2023-04-29 10:41:00,termahal,Positive,0.9995796084403992
junior nathan,3.0,2023-05-28 09:53:00,bagus,Positive,0.9997037053108215
alex candra,3.0,2023-05-14 22:12:00,mudah,Positive,0.9996622800827026
Didik prayitno,3.0,2023-05-20 02:49:00,bagus,Positive,0.9997037053108215
Dewa Suanda,3.0,2023-04-13 09:09:00,bagus,Positive,0.9997037053108215
Taufiq,3.0,2023-06-06 11:40:00,cepat,Positive,0.9996339082717896
Sukoco,3.0,2023-05-10 15:37:00,oke,Neutral,0.9995018243789673
Lukman Artim,3.0,2023-05-04 03:30:00,ok,Positive,0.9989510774612427
Andi 123,5.0,2023-05-01 06:02:00,"ok, mantap",Positive,0.9997095465660095
Edi Susanto,5.0,2023-05-03 11:58:00,ok banget.,Positive,0.9991759657859802
anto lwk,5.0,2023-04-29 02:38:00,Top-lah,Positive,0.9983869791030884
M.Irham juni aji,5.0,2023-04-29 09:43:00,membantu.. thanks,Positive,0.9958504438400269
edi purwanto,5.0,2023-05-09 06:17:00,Traveloka pasti....,Positive,0.9990737438201904
Supriyadi adi,5.0,2023-04-28 14:17:00,mantap traveloka..,Positive,0.9996607303619385
Jafri Alberdsaputra,5.0,2023-04-30 06:30:00,cukup mudah ??,Positive,0.7953168153762817
Sugeng T Tiono,5.0,2023-05-05 05:48:00,good . I like,Positive,0.9935237169265747
Rifani Anggita,1.0,2023-04-27 12:39:00,P fv,Neutral,0.9990925788879395
Ridwan Afandhi,1.0,2023-05-20 05:48:00,sangat Baik,Positive,0.9996166229248047
RayDhaf Utomo,5.0,2023-04-27 07:26:00,Easy & very good,Positive,0.9996974468231201
Iwan Setiawan,5.0,2023-04-24 06:50:00,Very Good Application,Positive,0.9981508851051331
mauludi ichwan,5.0,2023-06-23 07:51:00,NICE VERY RECOMMENDED,Neutral,0.9878822565078735
Ria Indriyas Tuti,5.0,2023-05-03 04:28:00,i love u traveloka,Positive,0.9977130889892578
Bismillahnulife,5.0,2023-05-12 05:44:00,the world is in your hand,Neutral,0.999363362789154
Muhammad Arsyad Ponsel,5.0,2023-05-11 00:08:00,mantap!,Positive,0.9996963739395142
Yosep Kristoforus,5.0,2023-04-20 14:50:00,"terbantukan,,??????",Neutral,0.9948617815971375
Kristin Natalia,1.0,2023-05-04 08:46:00,?????,Negative,0.9990614056587219
nanang suroso,1.0,2023-05-13 22:46:00,W22,Neutral,0.5563024282455444
Sonny Suprapto,1.0,2023-05-18 04:46:00,baik,Positive,0.9995002746582031
Anisada Ningsih,1.0,2023-05-05 05:27:00,puas,Positive,0.9996201992034912
Salamun Sampit,1.0,2023-04-27 15:15:00,ok,Positive,0.9989510774612427
Akhmad hadi Sofiyan,1.0,2023-05-27 16:19:00,??,Negative,0.9991764426231384
Taufiq Adin,1.0,2023-05-17 08:31:00,bug,Negative,0.9998237490653992
Audi Yahya Koilam,1.0,2023-05-14 10:32:00,memuaskan,Positive,0.9996768236160278
Vicky Heryanto,1.0,2023-04-20 20:53:00,Ribet,Negative,0.9996019005775452
masrifan sobana,1.0,2023-04-28 14:54:00,ok,Positive,0.9989510774612427
Mikael Teju 182989,5.0,2023-05-18 05:09:00,membantu ??,Negative,0.9899449944496155
fahmi nattan,2.0,2023-04-26 13:21:00,Mantap,Positive,0.9996963739395142
Igon Whiesky,5.0,2023-04-14 08:27:00,best,Positive,0.9995322227478027
Hendrikus 69,5.0,2023-05-17 08:21:00,Jozz,Positive,0.9952214360237122
yong ki,5.0,2023-04-30 07:05:00,baik,Positive,0.9995002746582031
Ahmad Pasih,5.0,2023-05-15 02:08:00,ok,Positive,0.9989510774612427
Asep Mahmudin,5.0,2023-06-05 10:38:00,top,Positive,0.9996734857559204
eka rezkya,5.0,2023-04-20 13:01:00,ok,Positive,0.9989510774612427
JAMIL RUSLAN,5.0,2023-04-23 06:55:00,terbaik,Positive,0.9996916055679321
Kuro Ninja,5.0,2023-05-07 04:31:00,ok,Positive,0.9989510774612427
Nirma Wati,5.0,2023-04-29 14:24:00,Bagus,Positive,0.9997037053108215
Bunga Anggriani,5.0,2023-04-24 02:40:00,tethaik,Negative,0.9998213648796082
Junaidi Muzzammil,5.0,2023-05-01 09:01:00,excellent,Positive,0.9996441602706909
Ahmad Nurhidayat,5.0,2023-04-27 00:01:00,mantap,Positive,0.9996963739395142
Abu Hasan bin Abbas,5.0,2023-05-03 05:32:00,ok,Positive,0.9989510774612427
Rico Lionardo,5.0,2023-04-24 08:53:00,mantab,Positive,0.9989835619926453
Sierra Nathania 19,5.0,2023-04-24 23:20:00,oke,Neutral,0.9995018243789673
Joe Prakoso,5.0,2023-04-28 13:06:00,good,Positive,0.9996962547302246
Achmad Rifai Apetatu,5.0,2023-04-28 00:40:00,mantap,Positive,0.9996963739395142
Edih Supardi,5.0,2023-05-14 05:38:00,siiip,Negative,0.9962988495826721
Idfi Muhamad Nur,5.0,2023-04-27 15:26:00,trimakasih,Positive,0.9597328305244446
Ramla Dahlan,5.0,2023-04-20 00:30:00,bagus,Positive,0.9997037053108215
didiksusanto Susanto,5.0,2023-05-06 03:30:00,terbaik,Positive,0.9996916055679321
Budi Kurniawan,5.0,2023-04-21 06:04:00,aman,Positive,0.9995880722999573
Viktor Sepriy Pongrangga,5.0,2023-05-06 02:11:00,amazing,Positive,0.9996864795684814
Hairul Antoni,5.0,2023-05-06 13:49:00,good,Positive,0.9996962547302246
